branch_id,branch_code,month_number,month_name,tier,province,city,compliance_score,risk_score,exceptions_count
175,MED175,9,September,Medium,Northwest Territories,Yellowknife,88.01,12.8,1
175,MED175,10,October,Medium,Northwest Territories,Yellowknife,86.17,17.5,4
175,MED175,11,November,Medium,Northwest Territories,Yellowknife,85.23,15.14,2
175,MED175,12,December,Medium,Northwest Territories,Yellowknife,87.04,13.8,0
176,MED176,1,January,Medium,Nunavut,Iqaluit,91.1,9.3,1
176,MED176,2,February,Medium,Nunavut,Iqaluit,92.02,7.63,4
176,MED176,3,March,Medium,Nunavut,Iqaluit,94.87,2.43,3
176,MED176,4,April,Medium,Nunavut,Iqaluit,95.89,5.93,3
176,MED176,5,May,Medium,Nunavut,Iqaluit,94.34,5.04,2
176,MED176,6,June,Medium,Nunavut,Iqaluit,94.23,6.32,1
176,MED176,7,July,Medium,Nunavut,Iqaluit,92.29,8.44,4
176,MED176,8,August,Medium,Nunavut,Iqaluit,88.15,8.99,2
176,MED176,9,September,Medium,Nunavut,Iqaluit,83.58,16.31,3
176,MED176,10,October,Medium,Nunavut,Iqaluit,83.47,18.82,4
176,MED176,11,November,Medium,Nunavut,Iqaluit,86.09,13.53,1
176,MED176,12,December,Medium,Nunavut,Iqaluit,86.72,13.72,3
177,MED177,1,January,Medium,Prince Edward Island,Summerside,90.95,8.13,3
177,MED177,2,February,Medium,Prince Edward Island,Summerside,91.79,10.84,3
177,MED177,3,March,Medium,Prince Edward Island,Summerside,95.25,3.68,1
177,MED177,4,April,Medium,Prince Edward Island,Summerside,96.22,4.75,1
177,MED177,5,May,Medium,Prince Edward Island,Summerside,97.05,3.87,0
177,MED177,6,June,Medium,Prince Edward Island,Summerside,93.09,7.75,0
177,MED177,7,July,Medium,Prince Edward Island,Summerside,90.03,10.86,2
177,MED177,8,August,Medium,Prince Edward Island,Summerside,85.4,14.94,2
177,MED177,9,September,Medium,Prince Edward Island,Summerside,86.06,14.12,0
177,MED177,10,October,Medium,Prince Edward Island,Summerside,84.61,16.14,1
177,MED177,11,November,Medium,Prince Edward Island,Summerside,86.4,12.72,2
177,MED177,12,December,Medium,Prince Edward Island,Summerside,87.86,13.03,3
178,MED178,1,January,Medium,Yukon,Whitehorse,89.71,9.85,4
178,MED178,2,February,Medium,Yukon,Whitehorse,92.58,9.06,1
178,MED178,3,March,Medium,Yukon,Whitehorse,94.37,6.84,1
178,MED178,4,April,Medium,Yukon,Whitehorse,94.67,6.25,1
178,MED178,5,May,Medium,Yukon,Whitehorse,95.24,5.14,1
178,MED178,6,June,Medium,Yukon,Whitehorse,88.86,11.06,2
178,MED178,7,July,Medium,Yukon,Whitehorse,90.65,8.15,1
178,MED178,8,August,Medium,Yukon,Whitehorse,85.7,14.76,1
178,MED178,9,September,Medium,Yukon,Whitehorse,87.08,14.8,0
178,MED178,10,October,Medium,Yukon,Whitehorse,85.38,15.33,3
178,MED178,11,November,Medium,Yukon,Whitehorse,86.99,12.13,2
178,MED178,12,December,Medium,Yukon,Whitehorse,85.37,12.4,3
179,MED179,1,January,Medium,British Columbia,Burnaby,90.4,10.07,0
179,MED179,2,February,Medium,British Columbia,Burnaby,92.61,7.77,4
179,MED179,3,March,Medium,British Columbia,Burnaby,93.28,6.19,3
179,MED179,4,April,Medium,British Columbia,Burnaby,96.45,5.26,1
179,MED179,5,May,Medium,British Columbia,Burnaby,93.33,4.86,3
179,MED179,6,June,Medium,British Columbia,Burnaby,92.37,6.34,3
179,MED179,7,July,Medium,British Columbia,Burnaby,90.3,9.35,3
179,MED179,8,August,Medium,British Columbia,Burnaby,86.28,12.8,3
179,MED179,9,September,Medium,British Columbia,Burnaby,84.78,16.97,4
179,MED179,10,October,Medium,British Columbia,Burnaby,85.41,13.74,0
179,MED179,11,November,Medium,British Columbia,Burnaby,83.68,15.2,0
179,MED179,12,December,Medium,British Columbia,Burnaby,87.22,13.23,2
180,MED180,1,January,Medium,Nunavut,Iqaluit,90.99,9.6,0
180,MED180,2,February,Medium,Nunavut,Iqaluit,93.74,7.78,3
180,MED180,3,March,Medium,Nunavut,Iqaluit,93.89,5.73,2
180,MED180,4,April,Medium,Nunavut,Iqaluit,97.31,4.21,3
180,MED180,5,May,Medium,Nunavut,Iqaluit,93.57,6.77,2
180,MED180,6,June,Medium,Nunavut,Iqaluit,90.42,11.99,2
180,MED180,7,July,Medium,Nunavut,Iqaluit,90.39,9.11,2
180,MED180,8,August,Medium,Nunavut,Iqaluit,87.45,11.18,2
180,MED180,9,September,Medium,Nunavut,Iqaluit,83.88,15.96,4
180,MED180,10,October,Medium,Nunavut,Iqaluit,85.18,16.89,0
180,MED180,11,November,Medium,Nunavut,Iqaluit,84.22,16.6,3
180,MED180,12,December,Medium,Nunavut,Iqaluit,88.4,8.53,3
181,MED181,1,January,Medium,Ontario,Kingston,90.2,11.65,4
181,MED181,2,February,Medium,Ontario,Kingston,91.49,8.4,4
181,MED181,3,March,Medium,Ontario,Kingston,95.12,5.26,0
181,MED181,4,April,Medium,Ontario,Kingston,94.72,5.65,2
181,MED181,5,May,Medium,Ontario,Kingston,95.01,7.3,2
181,MED181,6,June,Medium,Ontario,Kingston,91.94,8.97,2
181,MED181,7,July,Medium,Ontario,Kingston,89.35,11.88,2
181,MED181,8,August,Medium,Ontario,Kingston,86.19,12.35,4
181,MED181,9,September,Medium,Ontario,Kingston,85.21,15.6,3
181,MED181,10,October,Medium,Ontario,Kingston,86.26,15.03,4
181,MED181,11,November,Medium,Ontario,Kingston,85.62,15.14,0
181,MED181,12,December,Medium,Ontario,Kingston,86.08,14.48,4
182,MED182,1,January,Medium,Quebec,Sherbrooke,89.6,10.01,0
182,MED182,2,February,Medium,Quebec,Sherbrooke,91.49,8.41,0
182,MED182,3,March,Medium,Quebec,Sherbrooke,96.41,6.19,4
182,MED182,4,April,Medium,Quebec,Sherbrooke,94.69,4.37,1
182,MED182,5,May,Medium,Quebec,Sherbrooke,94.04,5.16,3
182,MED182,6,June,Medium,Quebec,Sherbrooke,93.21,5.45,0
182,MED182,7,July,Medium,Quebec,Sherbrooke,91.3,8.27,3
182,MED182,8,August,Medium,Quebec,Sherbrooke,88.25,13.3,0
182,MED182,9,September,Medium,Quebec,Sherbrooke,85.8,13.44,0
182,MED182,10,October,Medium,Quebec,Sherbrooke,84.54,16.26,4
182,MED182,11,November,Medium,Quebec,Sherbrooke,84.2,15.39,0
182,MED182,12,December,Medium,Quebec,Sherbrooke,87.84,12.63,2
183,MED183,1,January,Medium,Northwest Territories,Yellowknife,91.39,8.52,3
183,MED183,2,February,Medium,Northwest Territories,Yellowknife,91.95,9.25,1
183,MED183,3,March,Medium,Northwest Territories,Yellowknife,94.78,3.23,1
183,MED183,4,April,Medium,Northwest Territories,Yellowknife,93.63,6.15,0
183,MED183,5,May,Medium,Northwest Territories,Yellowknife,95.16,7.67,4
183,MED183,6,June,Medium,Northwest Territories,Yellowknife,90.42,8.56,4
183,MED183,7,July,Medium,Northwest Territories,Yellowknife,89.95,8.48,4
183,MED183,8,August,Medium,Northwest Territories,Yellowknife,86.85,11.84,1
183,MED183,9,September,Medium,Northwest Territories,Yellowknife,84.54,14.97,3
183,MED183,10,October,Medium,Northwest Territories,Yellowknife,83.67,15.82,0
183,MED183,11,November,Medium,Northwest Territories,Yellowknife,84.47,16.47,0
183,MED183,12,December,Medium,Northwest Territories,Yellowknife,85.49,13.28,0
184,MED184,1,January,Medium,Prince Edward Island,Summerside,89.95,9.9,4
184,MED184,2,February,Medium,Prince Edward Island,Summerside,93.68,6.34,3
184,MED184,3,March,Medium,Prince Edward Island,Summerside,93.15,6.93,3
184,MED184,4,April,Medium,Prince Edward Island,Summerside,97.02,4.25,4
184,MED184,5,May,Medium,Prince Edward Island,Summerside,95.6,6.26,4
184,MED184,6,June,Medium,Prince Edward Island,Summerside,94.11,5.09,3
184,MED184,7,July,Medium,Prince Edward Island,Summerside,89.79,9.04,2
184,MED184,8,August,Medium,Prince Edward Island,Summerside,86.6,13.0,1
184,MED184,9,September,Medium,Prince Edward Island,Summerside,84.66,14.62,1
184,MED184,10,October,Medium,Prince Edward Island,Summerside,83.13,15.66,4
184,MED184,11,November,Medium,Prince Edward Island,Summerside,85.91,14.61,4
184,MED184,12,December,Medium,Prince Edward Island,Summerside,87.57,11.64,3
185,MED185,1,January,Medium,New Brunswick,Saint John,87.78,11.44,3
185,MED185,2,February,Medium,New Brunswick,Saint John,92.22,6.84,0
185,MED185,3,March,Medium,New Brunswick,Saint John,93.39,6.53,4
185,MED185,4,April,Medium,New Brunswick,Saint John,95.95,3.47,2
185,MED185,5,May,Medium,New Brunswick,Saint John,92.53,6.75,2
185,MED185,6,June,Medium,New Brunswick,Saint John,93.45,4.92,2
185,MED185,7,July,Medium,New Brunswick,Saint John,89.34,9.2,0
185,MED185,8,August,Medium,New Brunswick,Saint John,87.08,14.02,0
185,MED185,9,September,Medium,New Brunswick,Saint John,84.75,15.84,3
185,MED185,10,October,Medium,New Brunswick,Saint John,85.77,12.79,4
185,MED185,11,November,Medium,New Brunswick,Saint John,84.11,17.16,0
185,MED185,12,December,Medium,New Brunswick,Saint John,88.18,10.7,2
186,MED186,1,January,Medium,Manitoba,Brandon,88.39,11.92,2
186,MED186,2,February,Medium,Manitoba,Brandon,91.52,8.46,0
186,MED186,3,March,Medium,Manitoba,Brandon,94.43,5.54,3
186,MED186,4,April,Medium,Manitoba,Brandon,95.69,4.18,1
186,MED186,5,May,Medium,Manitoba,Brandon,94.62,3.47,0
186,MED186,6,June,Medium,Manitoba,Brandon,92.31,8.88,1
186,MED186,7,July,Medium,Manitoba,Brandon,90.03,9.14,0
186,MED186,8,August,Medium,Manitoba,Brandon,87.31,10.68,0
186,MED186,9,September,Medium,Manitoba,Brandon,86.9,11.75,1
186,MED186,10,October,Medium,Manitoba,Brandon,85.18,16.53,1
186,MED186,11,November,Medium,Manitoba,Brandon,84.93,14.76,4
186,MED186,12,December,Medium,Manitoba,Brandon,86.08,13.94,1
187,MED187,1,January,Medium,Nova Scotia,Halifax,91.78,7.61,0
187,MED187,2,February,Medium,Nova Scotia,Halifax,92.04,6.12,1
187,MED187,3,March,Medium,Nova Scotia,Halifax,92.67,7.26,4
187,MED187,4,April,Medium,Nova Scotia,Halifax,95.13,6.58,0
187,MED187,5,May,Medium,Nova Scotia,Halifax,95.26,6.02,2
187,MED187,6,June,Medium,Nova Scotia,Halifax,92.91,6.37,2
187,MED187,7,July,Medium,Nova Scotia,Halifax,90.67,9.11,3
187,MED187,8,August,Medium,Nova Scotia,Halifax,85.84,13.41,4
187,MED187,9,September,Medium,Nova Scotia,Halifax,84.14,15.42,3
187,MED187,10,October,Medium,Nova Scotia,Halifax,86.09,15.36,2
187,MED187,11,November,Medium,Nova Scotia,Halifax,84.37,15.86,4
187,MED187,12,December,Medium,Nova Scotia,Halifax,87.19,13.19,2
188,MED188,1,January,Medium,Saskatchewan,Prince Albert,90.59,11.15,1
188,MED188,2,February,Medium,Saskatchewan,Prince Albert,92.88,7.44,0
188,MED188,3,March,Medium,Saskatchewan,Prince Albert,93.75,6.36,0
188,MED188,4,April,Medium,Saskatchewan,Prince Albert,94.89,4.41,2
188,MED188,5,May,Medium,Saskatchewan,Prince Albert,95.4,5.0,1
188,MED188,6,June,Medium,Saskatchewan,Prince Albert,93.11,7.62,3
188,MED188,7,July,Medium,Saskatchewan,Prince Albert,91.19,7.88,1
188,MED188,8,August,Medium,Saskatchewan,Prince Albert,87.64,10.92,4
188,MED188,9,September,Medium,Saskatchewan,Prince Albert,86.01,14.47,3
188,MED188,10,October,Medium,Saskatchewan,Prince Albert,84.75,17.37,0
188,MED188,11,November,Medium,Saskatchewan,Prince Albert,84.71,17.11,0
188,MED188,12,December,Medium,Saskatchewan,Prince Albert,86.25,13.28,0
189,MED189,1,January,Medium,Prince Edward Island,Summerside,88.29,12.16,1
189,MED189,2,February,Medium,Prince Edward Island,Summerside,93.01,6.6,3
189,MED189,3,March,Medium,Prince Edward Island,Summerside,93.18,4.43,2
189,MED189,4,April,Medium,Prince Edward Island,Summerside,94.53,3.43,4
189,MED189,5,May,Medium,Prince Edward Island,Summerside,92.7,9.26,1
189,MED189,6,June,Medium,Prince Edward Island,Summerside,93.01,6.48,4
189,MED189,7,July,Medium,Prince Edward Island,Summerside,89.58,11.89,2
189,MED189,8,August,Medium,Prince Edward Island,Summerside,87.7,11.4,2
189,MED189,9,September,Medium,Prince Edward Island,Summerside,83.62,16.81,1
189,MED189,10,October,Medium,Prince Edward Island,Summerside,84.76,16.56,1
189,MED189,11,November,Medium,Prince Edward Island,Summerside,84.21,15.69,1
189,MED189,12,December,Medium,Prince Edward Island,Summerside,86.32,14.01,0
190,MED190,1,January,Medium,Nova Scotia,Sydney,90.17,10.05,0
190,MED190,2,February,Medium,Nova Scotia,Sydney,92.39,7.49,1
190,MED190,3,March,Medium,Nova Scotia,Sydney,94.04,5.22,3
190,MED190,4,April,Medium,Nova Scotia,Sydney,95.99,3.48,1
190,MED190,5,May,Medium,Nova Scotia,Sydney,95.31,6.01,4
190,MED190,6,June,Medium,Nova Scotia,Sydney,92.15,9.4,0
190,MED190,7,July,Medium,Nova Scotia,Sydney,89.46,8.92,4
190,MED190,8,August,Medium,Nova Scotia,Sydney,87.79,10.65,3
190,MED190,9,September,Medium,Nova Scotia,Sydney,85.66,11.46,1
190,MED190,10,October,Medium,Nova Scotia,Sydney,85.5,14.59,0
190,MED190,11,November,Medium,Nova Scotia,Sydney,87.33,12.41,0
190,MED190,12,December,Medium,Nova Scotia,Sydney,87.84,12.49,4
191,MED191,1,January,Medium,Manitoba,Portage la Prairie,88.83,12.77,4
191,MED191,2,February,Medium,Manitoba,Portage la Prairie,92.16,9.32,4
191,MED191,3,March,Medium,Manitoba,Portage la Prairie,95.65,3.31,0
191,MED191,4,April,Medium,Manitoba,Portage la Prairie,93.19,7.56,1
191,MED191,5,May,Medium,Manitoba,Portage la Prairie,95.87,6.58,2
191,MED191,6,June,Medium,Manitoba,Portage la Prairie,94.58,5.2,0
191,MED191,7,July,Medium,Manitoba,Portage la Prairie,90.78,8.24,1
191,MED191,8,August,Medium,Manitoba,Portage la Prairie,87.63,13.18,2
191,MED191,9,September,Medium,Manitoba,Portage la Prairie,85.29,16.28,4
191,MED191,10,October,Medium,Manitoba,Portage la Prairie,82.81,17.85,2
191,MED191,11,November,Medium,Manitoba,Portage la Prairie,84.95,16.52,0
191,MED191,12,December,Medium,Manitoba,Portage la Prairie,88.25,10.85,2
192,MED192,1,January,Medium,New Brunswick,Saint John,92.28,7.3,2
192,MED192,2,February,Medium,New Brunswick,Saint John,93.78,6.44,0
192,MED192,3,March,Medium,New Brunswick,Saint John,94.37,6.5,1
192,MED192,4,April,Medium,New Brunswick,Saint John,96.65,1.28,1
192,MED192,5,May,Medium,New Brunswick,Saint John,95.11,5.24,1
192,MED192,6,June,Medium,New Brunswick,Saint John,91.97,6.86,3
192,MED192,7,July,Medium,New Brunswick,Saint John,90.17,8.36,3
192,MED192,8,August,Medium,New Brunswick,Saint John,86.81,15.05,2
192,MED192,9,September,Medium,New Brunswick,Saint John,85.46,14.86,0
192,MED192,10,October,Medium,New Brunswick,Saint John,85.57,12.68,3
192,MED192,11,November,Medium,New Brunswick,Saint John,86.12,15.93,3
192,MED192,12,December,Medium,New Brunswick,Saint John,86.96,12.75,3
193,MED193,1,January,Medium,Prince Edward Island,Summerside,89.65,10.09,0
193,MED193,2,February,Medium,Prince Edward Island,Summerside,91.95,7.13,0
193,MED193,3,March,Medium,Prince Edward Island,Summerside,94.59,5.66,1
193,MED193,4,April,Medium,Prince Edward Island,Summerside,95.28,3.31,4
193,MED193,5,May,Medium,Prince Edward Island,Summerside,92.99,5.75,2
193,MED193,6,June,Medium,Prince Edward Island,Summerside,94.87,3.91,2
193,MED193,7,July,Medium,Prince Edward Island,Summerside,89.03,12.79,3
193,MED193,8,August,Medium,Prince Edward Island,Summerside,88.42,14.2,2
193,MED193,9,September,Medium,Prince Edward Island,Summerside,85.9,13.39,0
193,MED193,10,October,Medium,Prince Edward Island,Summerside,84.52,16.22,0
193,MED193,11,November,Medium,Prince Edward Island,Summerside,86.99,12.44,3
193,MED193,12,December,Medium,Prince Edward Island,Summerside,87.72,12.38,4
194,MED194,1,January,Medium,Newfoundland and Labrador,St. John's,87.52,12.9,2
194,MED194,2,February,Medium,Newfoundland and Labrador,St. John's,94.01,5.92,4
194,MED194,3,March,Medium,Newfoundland and Labrador,St. John's,95.89,5.78,1
194,MED194,4,April,Medium,Newfoundland and Labrador,St. John's,94.5,5.54,3
194,MED194,5,May,Medium,Newfoundland and Labrador,St. John's,94.25,4.87,2
194,MED194,6,June,Medium,Newfoundland and Labrador,St. John's,92.54,8.07,0
194,MED194,7,July,Medium,Newfoundland and Labrador,St. John's,91.37,7.06,3
194,MED194,8,August,Medium,Newfoundland and Labrador,St. John's,85.76,13.34,0
194,MED194,9,September,Medium,Newfoundland and Labrador,St. John's,86.61,15.97,3
194,MED194,10,October,Medium,Newfoundland and Labrador,St. John's,82.83,16.92,3
194,MED194,11,November,Medium,Newfoundland and Labrador,St. John's,88.29,12.89,1
194,MED194,12,December,Medium,Newfoundland and Labrador,St. John's,86.81,15.3,4
195,MED195,1,January,Medium,New Brunswick,Moncton,91.71,9.17,0
195,MED195,2,February,Medium,New Brunswick,Moncton,94.38,5.19,1
195,MED195,3,March,Medium,New Brunswick,Moncton,94.6,7.37,2
195,MED195,4,April,Medium,New Brunswick,Moncton,93.53,5.7,3
195,MED195,5,May,Medium,New Brunswick,Moncton,94.28,5.12,2
195,MED195,6,June,Medium,New Brunswick,Moncton,93.71,4.7,4
195,MED195,7,July,Medium,New Brunswick,Moncton,88.73,11.88,1
195,MED195,8,August,Medium,New Brunswick,Moncton,85.95,13.29,3
195,MED195,9,September,Medium,New Brunswick,Moncton,85.89,14.8,0
195,MED195,10,October,Medium,New Brunswick,Moncton,82.98,15.31,1
195,MED195,11,November,Medium,New Brunswick,Moncton,85.87,14.57,4
195,MED195,12,December,Medium,New Brunswick,Moncton,86.96,13.21,2
196,MED196,1,January,Medium,Saskatchewan,Regina,90.03,8.49,0
196,MED196,2,February,Medium,Saskatchewan,Regina,90.69,10.27,3
196,MED196,3,March,Medium,Saskatchewan,Regina,95.68,4.89,3
196,MED196,4,April,Medium,Saskatchewan,Regina,95.25,4.78,1
196,MED196,5,May,Medium,Saskatchewan,Regina,93.67,6.47,2
196,MED196,6,June,Medium,Saskatchewan,Regina,93.83,4.53,2
196,MED196,7,July,Medium,Saskatchewan,Regina,91.93,9.65,0
196,MED196,8,August,Medium,Saskatchewan,Regina,88.03,11.79,4
196,MED196,9,September,Medium,Saskatchewan,Regina,83.66,18.6,2
196,MED196,10,October,Medium,Saskatchewan,Regina,85.74,14.59,1
196,MED196,11,November,Medium,Saskatchewan,Regina,86.14,13.69,0
196,MED196,12,December,Medium,Saskatchewan,Regina,87.35,12.1,0
197,MED197,1,January,Medium,Quebec,Laval,90.63,8.57,4
197,MED197,2,February,Medium,Quebec,Laval,92.54,7.87,3
197,MED197,3,March,Medium,Quebec,Laval,94.72,6.09,2
197,MED197,4,April,Medium,Quebec,Laval,96.97,2.78,2
197,MED197,5,May,Medium,Quebec,Laval,94.16,5.37,1
197,MED197,6,June,Medium,Quebec,Laval,92.39,7.15,0
197,MED197,7,July,Medium,Quebec,Laval,91.69,8.07,0
197,MED197,8,August,Medium,Quebec,Laval,87.75,12.55,0
197,MED197,9,September,Medium,Quebec,Laval,84.59,15.23,4
197,MED197,10,October,Medium,Quebec,Laval,84.92,16.43,4
197,MED197,11,November,Medium,Quebec,Laval,83.62,17.24,3
197,MED197,12,December,Medium,Quebec,Laval,87.79,10.82,0
198,MED198,1,January,Medium,Manitoba,Winnipeg,88.4,10.76,2
198,MED198,2,February,Medium,Manitoba,Winnipeg,93.68,4.59,0
198,MED198,3,March,Medium,Manitoba,Winnipeg,93.76,3.81,0
198,MED198,4,April,Medium,Manitoba,Winnipeg,95.8,5.28,2
198,MED198,5,May,Medium,Manitoba,Winnipeg,93.74,5.71,1
198,MED198,6,June,Medium,Manitoba,Winnipeg,90.45,9.74,1
198,MED198,7,July,Medium,Manitoba,Winnipeg,91.6,9.13,4
198,MED198,8,August,Medium,Manitoba,Winnipeg,87.24,11.75,1
198,MED198,9,September,Medium,Manitoba,Winnipeg,85.16,15.57,3
198,MED198,10,October,Medium,Manitoba,Winnipeg,82.99,18.29,1
198,MED198,11,November,Medium,Manitoba,Winnipeg,84.66,13.66,4
198,MED198,12,December,Medium,Manitoba,Winnipeg,87.16,13.42,4
199,MED199,1,January,Medium,Northwest Territories,Yellowknife,90.07,10.66,0
199,MED199,2,February,Medium,Northwest Territories,Yellowknife,93.32,4.78,1
199,MED199,3,March,Medium,Northwest Territories,Yellowknife,93.68,5.72,4
199,MED199,4,April,Medium,Northwest Territories,Yellowknife,95.26,4.52,2
199,MED199,5,May,Medium,Northwest Territories,Yellowknife,95.5,4.22,1
199,MED199,6,June,Medium,Northwest Territories,Yellowknife,94.4,7.07,4
199,MED199,7,July,Medium,Northwest Territories,Yellowknife,90.32,8.48,1
199,MED199,8,August,Medium,Northwest Territories,Yellowknife,86.17,13.39,2
199,MED199,9,September,Medium,Northwest Territories,Yellowknife,85.79,13.46,1
199,MED199,10,October,Medium,Northwest Territories,Yellowknife,85.44,14.88,4
199,MED199,11,November,Medium,Northwest Territories,Yellowknife,86.2,14.32,1
199,MED199,12,December,Medium,Northwest Territories,Yellowknife,87.59,11.09,0
200,MED200,1,January,Medium,Newfoundland and Labrador,St. John's,91.14,9.19,2
200,MED200,2,February,Medium,Newfoundland and Labrador,St. John's,93.3,5.38,1
200,MED200,3,March,Medium,Newfoundland and Labrador,St. John's,93.17,7.87,0
200,MED200,4,April,Medium,Newfoundland and Labrador,St. John's,96.05,3.8,1
200,MED200,5,May,Medium,Newfoundland and Labrador,St. John's,95.14,6.67,1
200,MED200,6,June,Medium,Newfoundland and Labrador,St. John's,94.78,3.32,0
200,MED200,7,July,Medium,Newfoundland and Labrador,St. John's,91.34,7.57,3
200,MED200,8,August,Medium,Newfoundland and Labrador,St. John's,89.28,9.93,3
200,MED200,9,September,Medium,Newfoundland and Labrador,St. John's,86.22,13.7,1
200,MED200,10,October,Medium,Newfoundland and Labrador,St. John's,83.9,13.96,4
200,MED200,11,November,Medium,Newfoundland and Labrador,St. John's,85.45,17.51,4
200,MED200,12,December,Medium,Newfoundland and Labrador,St. John's,88.43,11.18,3
