employee_id,branch_id,branch_code,role,tier,month_number,month_name,target_lending,target_investing,target_banking_units,target_lei,target_compliance
1007,151,MED151,Teller,Medium,2,February,0.0,0.0,785.05,80.34,0.0
1007,151,MED151,Teller,Medium,3,March,0.0,0.0,788.23,81.42,0.0
1007,151,MED151,Teller,Medium,4,April,0.0,0.0,784.95,82.2,0.0
1007,151,MED151,Teller,Medium,5,May,0.0,0.0,764.67,84.4,0.0
1007,151,MED151,Teller,Medium,6,June,0.0,0.0,768.64,81.72,0.0
1007,151,MED151,Teller,Medium,7,July,0.0,0.0,704.71,77.88,0.0
1007,151,MED151,Teller,Medium,8,August,0.0,0.0,706.16,76.21,0.0
1007,151,MED151,Teller,Medium,9,September,0.0,0.0,691.12,74.7,0.0
1007,151,MED151,Teller,Medium,10,October,0.0,0.0,716.97,75.5,0.0
1007,151,MED151,Teller,Medium,11,November,0.0,0.0,723.87,75.77,0.0
1007,151,MED151,Teller,Medium,12,December,0.0,0.0,752.63,74.29,0.0
1008,151,MED151,Teller,Medium,1,January,0.0,0.0,758.56,79.28,0.0
1008,151,MED151,Teller,Medium,2,February,0.0,0.0,771.28,78.7,0.0
1008,151,MED151,Teller,Medium,3,March,0.0,0.0,810.59,81.92,0.0
1008,151,MED151,Teller,Medium,4,April,0.0,0.0,764.88,81.73,0.0
1008,151,MED151,Teller,Medium,5,May,0.0,0.0,777.11,82.28,0.0
1008,151,MED151,Teller,Medium,6,June,0.0,0.0,781.17,80.34,0.0
1008,151,MED151,Teller,Medium,7,July,0.0,0.0,768.23,79.12,0.0
1008,151,MED151,Teller,Medium,8,August,0.0,0.0,710.29,77.7,0.0
1008,151,MED151,Teller,Medium,9,September,0.0,0.0,701.32,75.22,0.0
1008,151,MED151,Teller,Medium,10,October,0.0,0.0,685.67,74.25,0.0
1008,151,MED151,Teller,Medium,11,November,0.0,0.0,685.99,75.82,0.0
1008,151,MED151,Teller,Medium,12,December,0.0,0.0,703.87,73.49,0.0
1009,152,MED152,Manager,Medium,1,January,3111.92,2335.04,715.59,83.48,91.47
1009,152,MED152,Manager,Medium,2,February,3152.39,2419.01,730.55,81.97,90.53
1009,152,MED152,Manager,Medium,3,March,3238.82,2304.55,742.23,85.24,93.59
1009,152,MED152,Manager,Medium,4,April,3280.29,2448.43,778.1,89.28,95.42
1009,152,MED152,Manager,Medium,5,May,3440.05,2306.99,797.73,84.24,95.43
1009,152,MED152,Manager,Medium,6,June,3262.03,2304.2,749.36,82.44,92.65
1009,152,MED152,Manager,Medium,7,July,3085.82,2228.79,755.46,81.3,89.55
1009,152,MED152,Manager,Medium,8,August,3209.31,2154.84,717.38,79.81,88.3
1009,152,MED152,Manager,Medium,9,September,3137.89,2275.34,726.57,77.07,85.32
1009,152,MED152,Manager,Medium,10,October,2902.43,2134.01,669.24,75.16,82.17
1009,152,MED152,Manager,Medium,11,November,3184.63,2164.76,687.64,78.14,85.2
1009,152,MED152,Manager,Medium,12,December,3221.3,2216.05,690.62,78.0,85.38
1010,152,MED152,Advisor,Medium,1,January,2475.97,1782.32,556.61,79.24,0.0
1010,152,MED152,Advisor,Medium,2,February,2512.41,1843.4,597.32,83.51,0.0
1010,152,MED152,Advisor,Medium,3,March,2571.25,1834.73,582.2,83.56,0.0
1010,152,MED152,Advisor,Medium,4,April,2440.1,1843.94,585.19,83.96,0.0
1010,152,MED152,Advisor,Medium,5,May,2551.65,1841.86,604.62,83.64,0.0
1010,152,MED152,Advisor,Medium,6,June,2490.39,1776.39,575.43,82.82,0.0
1010,152,MED152,Advisor,Medium,7,July,2458.06,1833.23,558.15,80.51,0.0
1010,152,MED152,Advisor,Medium,8,August,2357.22,1769.53,542.02,79.76,0.0
1010,152,MED152,Advisor,Medium,9,September,2338.92,1754.44,531.97,75.29,0.0
1010,152,MED152,Advisor,Medium,10,October,2249.64,1772.4,545.03,75.52,0.0
1010,152,MED152,Advisor,Medium,11,November,2313.09,1787.42,533.76,74.93,0.0
1010,152,MED152,Advisor,Medium,12,December,2314.96,1704.12,534.81,78.14,0.0
1011,152,MED152,Advisor,Medium,1,January,2304.78,1880.96,581.26,79.04,0.0
1011,152,MED152,Advisor,Medium,2,February,2393.16,1912.87,566.66,81.78,0.0
1011,152,MED152,Advisor,Medium,3,March,2572.45,1935.19,560.0,86.46,0.0
1011,152,MED152,Advisor,Medium,4,April,2533.97,1813.63,584.13,85.86,0.0
1011,152,MED152,Advisor,Medium,5,May,2478.16,1822.34,613.21,83.7,0.0
1011,152,MED152,Advisor,Medium,6,June,2469.35,1769.34,597.06,82.44,0.0
1011,152,MED152,Advisor,Medium,7,July,2295.12,1872.24,545.0,81.1,0.0
1011,152,MED152,Advisor,Medium,8,August,2320.76,1700.12,542.6,79.15,0.0
1011,152,MED152,Advisor,Medium,9,September,2260.24,1647.01,526.3,74.53,0.0
1011,152,MED152,Advisor,Medium,10,October,2336.07,1718.19,503.31,74.36,0.0
1011,152,MED152,Advisor,Medium,11,November,2274.53,1695.97,517.83,76.89,0.0
1011,152,MED152,Advisor,Medium,12,December,2309.95,1708.06,531.13,77.9,0.0
1012,152,MED152,Advisor,Medium,1,January,2445.49,1877.85,579.39,80.75,0.0
1012,152,MED152,Advisor,Medium,2,February,2352.69,1763.48,564.35,80.93,0.0
1012,152,MED152,Advisor,Medium,3,March,2456.05,1863.87,618.49,82.17,0.0
1012,152,MED152,Advisor,Medium,4,April,2587.06,1902.5,610.83,85.93,0.0
1012,152,MED152,Advisor,Medium,5,May,2404.65,1969.89,600.05,85.46,0.0
1012,152,MED152,Advisor,Medium,6,June,2353.21,1882.71,588.24,83.08,0.0
1012,152,MED152,Advisor,Medium,7,July,2366.31,1796.38,574.39,78.34,0.0
1012,152,MED152,Advisor,Medium,8,August,2244.53,1679.9,526.95,75.55,0.0
1012,152,MED152,Advisor,Medium,9,September,2216.37,1781.23,507.26,77.0,0.0
1012,152,MED152,Advisor,Medium,10,October,2265.06,1690.56,537.28,76.42,0.0
1012,152,MED152,Advisor,Medium,11,November,2229.17,1771.22,513.6,75.47,0.0
1012,152,MED152,Advisor,Medium,12,December,2249.18,1819.8,550.4,78.69,0.0
1013,152,MED152,Teller,Medium,1,January,0.0,0.0,708.45,78.1,0.0
1013,152,MED152,Teller,Medium,2,February,0.0,0.0,726.33,78.66,0.0
1013,152,MED152,Teller,Medium,3,March,0.0,0.0,749.64,82.88,0.0
1013,152,MED152,Teller,Medium,4,April,0.0,0.0,772.53,81.17,0.0
1013,152,MED152,Teller,Medium,5,May,0.0,0.0,751.6,81.14,0.0
1013,152,MED152,Teller,Medium,6,June,0.0,0.0,741.9,78.77,0.0
1013,152,MED152,Teller,Medium,7,July,0.0,0.0,731.97,79.76,0.0
1013,152,MED152,Teller,Medium,8,August,0.0,0.0,714.72,74.25,0.0
1013,152,MED152,Teller,Medium,9,September,0.0,0.0,687.79,74.15,0.0
1013,152,MED152,Teller,Medium,10,October,0.0,0.0,666.21,73.33,0.0
1013,152,MED152,Teller,Medium,11,November,0.0,0.0,684.73,72.82,0.0
1013,152,MED152,Teller,Medium,12,December,0.0,0.0,701.8,76.54,0.0
1014,152,MED152,Teller,Medium,1,January,0.0,0.0,725.12,78.97,0.0
1014,152,MED152,Teller,Medium,2,February,0.0,0.0,767.33,79.04,0.0
1014,152,MED152,Teller,Medium,3,March,0.0,0.0,769.9,81.98,0.0
1014,152,MED152,Teller,Medium,4,April,0.0,0.0,800.63,82.57,0.0
1014,152,MED152,Teller,Medium,5,May,0.0,0.0,750.31,81.66,0.0
1014,152,MED152,Teller,Medium,6,June,0.0,0.0,775.33,79.67,0.0
1014,152,MED152,Teller,Medium,7,July,0.0,0.0,740.62,75.76,0.0
1014,152,MED152,Teller,Medium,8,August,0.0,0.0,683.02,73.81,0.0
1014,152,MED152,Teller,Medium,9,September,0.0,0.0,727.46,74.31,0.0
1014,152,MED152,Teller,Medium,10,October,0.0,0.0,702.69,71.25,0.0
1014,152,MED152,Teller,Medium,11,November,0.0,0.0,719.55,72.83,0.0
1014,152,MED152,Teller,Medium,12,December,0.0,0.0,730.5,75.44,0.0
1015,152,MED152,Teller,Medium,1,January,0.0,0.0,742.45,79.48,0.0
1015,152,MED152,Teller,Medium,2,February,0.0,0.0,738.53,79.45,0.0
1015,152,MED152,Teller,Medium,3,March,0.0,0.0,788.55,83.22,0.0
1015,152,MED152,Teller,Medium,4,April,0.0,0.0,776.54,84.0,0.0
1015,152,MED152,Teller,Medium,5,May,0.0,0.0,788.67,84.03,0.0
1015,152,MED152,Teller,Medium,6,June,0.0,0.0,761.57,82.71,0.0
1015,152,MED152,Teller,Medium,7,July,0.0,0.0,712.7,76.94,0.0
1015,152,MED152,Teller,Medium,8,August,0.0,0.0,699.13,73.8,0.0
1015,152,MED152,Teller,Medium,9,September,0.0,0.0,681.79,75.17,0.0
1015,152,MED152,Teller,Medium,10,October,0.0,0.0,670.32,73.17,0.0
1015,152,MED152,Teller,Medium,11,November,0.0,0.0,708.37,73.01,0.0
1015,152,MED152,Teller,Medium,12,December,0.0,0.0,709.77,76.05,0.0
1016,152,MED152,Teller,Medium,1,January,0.0,0.0,772.9,76.64,0.0
1016,152,MED152,Teller,Medium,2,February,0.0,0.0,778.6,79.17,0.0
1016,152,MED152,Teller,Medium,3,March,0.0,0.0,742.82,82.12,0.0
1016,152,MED152,Teller,Medium,4,April,0.0,0.0,783.51,84.24,0.0
1016,152,MED152,Teller,Medium,5,May,0.0,0.0,806.35,81.92,0.0
1016,152,MED152,Teller,Medium,6,June,0.0,0.0,799.53,79.82,0.0
1016,152,MED152,Teller,Medium,7,July,0.0,0.0,706.83,76.58,0.0
1016,152,MED152,Teller,Medium,8,August,0.0,0.0,736.66,75.53,0.0
1016,152,MED152,Teller,Medium,9,September,0.0,0.0,716.31,71.83,0.0
1016,152,MED152,Teller,Medium,10,October,0.0,0.0,666.79,73.07,0.0
1016,152,MED152,Teller,Medium,11,November,0.0,0.0,724.86,74.52,0.0
1016,152,MED152,Teller,Medium,12,December,0.0,0.0,725.78,73.66,0.0
1017,153,MED153,Manager,Medium,1,January,3319.45,2286.49,743.1,81.37,90.92
1017,153,MED153,Manager,Medium,2,February,3443.81,2487.26,770.55,86.8,93.25
1017,153,MED153,Manager,Medium,3,March,3426.35,2340.7,785.39,87.17,92.51
1017,153,MED153,Manager,Medium,4,April,3514.1,2421.82,810.68,87.38,94.99
1017,153,MED153,Manager,Medium,5,May,3217.5,2539.76,815.07,88.18,93.32
1017,153,MED153,Manager,Medium,6,June,3449.66,2375.01,735.45,83.32,94.29
1017,153,MED153,Manager,Medium,7,July,3270.82,2212.39,751.24,79.8,90.17
1017,153,MED153,Manager,Medium,8,August,2955.48,2122.33,705.38,77.32,88.96
1017,153,MED153,Manager,Medium,9,September,3103.79,2207.42,733.56,77.73,86.73
1017,153,MED153,Manager,Medium,10,October,2878.2,2236.6,709.36,78.72,82.17
1017,153,MED153,Manager,Medium,11,November,3022.77,2170.0,682.71,79.88,85.14
1017,153,MED153,Manager,Medium,12,December,2959.39,2148.72,752.88,79.46,86.25
1018,153,MED153,Advisor,Medium,1,January,2378.37,1760.88,540.49,80.78,0.0
1018,153,MED153,Advisor,Medium,2,February,2507.02,1809.58,573.07,80.39,0.0
1018,153,MED153,Advisor,Medium,3,March,2543.42,1844.87,603.18,85.37,0.0
1018,153,MED153,Advisor,Medium,4,April,2498.01,1856.39,568.37,84.84,0.0
1018,153,MED153,Advisor,Medium,5,May,2510.33,1882.45,594.4,82.28,0.0
1018,153,MED153,Advisor,Medium,6,June,2377.95,1846.18,562.53,84.17,0.0
1018,153,MED153,Advisor,Medium,7,July,2326.17,1742.04,577.61,79.13,0.0
1018,153,MED153,Advisor,Medium,8,August,2314.53,1816.8,522.19,75.77,0.0
1018,153,MED153,Advisor,Medium,9,September,2267.35,1686.94,553.4,74.4,0.0
1018,153,MED153,Advisor,Medium,10,October,2296.97,1776.07,504.06,74.19,0.0
1018,153,MED153,Advisor,Medium,11,November,2278.3,1775.71,523.81,76.31,0.0
1018,153,MED153,Advisor,Medium,12,December,2264.99,1812.46,532.24,75.84,0.0
1019,153,MED153,Advisor,Medium,1,January,2325.93,1825.08,543.77,80.36,0.0
1019,153,MED153,Advisor,Medium,2,February,2466.01,1895.03,556.29,82.07,0.0
1019,153,MED153,Advisor,Medium,3,March,2524.96,1814.93,602.99,85.57,0.0
1019,153,MED153,Advisor,Medium,4,April,2609.02,1956.76,619.63,84.23,0.0
1019,153,MED153,Advisor,Medium,5,May,2566.62,1897.74,594.91,82.88,0.0
1019,153,MED153,Advisor,Medium,6,June,2457.79,1788.26,579.16,81.86,0.0
1019,153,MED153,Advisor,Medium,7,July,2496.28,1830.53,539.48,80.11,0.0
1019,153,MED153,Advisor,Medium,8,August,2387.31,1806.4,526.15,77.57,0.0
1019,153,MED153,Advisor,Medium,9,September,2182.55,1677.03,531.7,74.33,0.0
1019,153,MED153,Advisor,Medium,10,October,2208.98,1643.42,535.1,73.37,0.0
1019,153,MED153,Advisor,Medium,11,November,2382.88,1637.31,533.36,77.98,0.0
1019,153,MED153,Advisor,Medium,12,December,2333.83,1795.54,547.94,76.48,0.0
1020,153,MED153,Advisor,Medium,1,January,2478.78,1717.89,569.01,82.02,0.0
1020,153,MED153,Advisor,Medium,2,February,2409.79,1794.24,556.83,82.84,0.0
1020,153,MED153,Advisor,Medium,3,March,2603.3,1854.41,567.93,85.15,0.0
1020,153,MED153,Advisor,Medium,4,April,2471.56,1928.94,574.24,87.29,0.0
1020,153,MED153,Advisor,Medium,5,May,2562.85,1819.65,561.09,85.29,0.0
1020,153,MED153,Advisor,Medium,6,June,2483.93,1864.62,586.16,83.44,0.0
1020,153,MED153,Advisor,Medium,7,July,2292.63,1807.31,573.41,79.55,0.0
1020,153,MED153,Advisor,Medium,8,August,2249.0,1821.49,569.23,77.14,0.0
1020,153,MED153,Advisor,Medium,9,September,2184.25,1781.82,528.99,75.9,0.0
1020,153,MED153,Advisor,Medium,10,October,2325.86,1644.34,533.16,74.57,0.0
1020,153,MED153,Advisor,Medium,11,November,2340.44,1669.86,522.66,77.63,0.0
1020,153,MED153,Advisor,Medium,12,December,2354.86,1731.84,540.18,76.98,0.0
1021,153,MED153,Teller,Medium,1,January,0.0,0.0,705.85,78.09,0.0
1021,153,MED153,Teller,Medium,2,February,0.0,0.0,785.94,77.97,0.0
1021,153,MED153,Teller,Medium,3,March,0.0,0.0,801.77,80.07,0.0
1021,153,MED153,Teller,Medium,4,April,0.0,0.0,758.07,84.18,0.0
1021,153,MED153,Teller,Medium,5,May,0.0,0.0,769.68,82.27,0.0
1021,153,MED153,Teller,Medium,6,June,0.0,0.0,755.08,79.31,0.0
1021,153,MED153,Teller,Medium,7,July,0.0,0.0,726.41,77.78,0.0
1021,153,MED153,Teller,Medium,8,August,0.0,0.0,703.99,75.09,0.0
1021,153,MED153,Teller,Medium,9,September,0.0,0.0,683.54,72.65,0.0
1021,153,MED153,Teller,Medium,10,October,0.0,0.0,673.22,71.86,0.0
1021,153,MED153,Teller,Medium,11,November,0.0,0.0,674.63,72.45,0.0
1021,153,MED153,Teller,Medium,12,December,0.0,0.0,750.89,76.5,0.0
1022,153,MED153,Teller,Medium,1,January,0.0,0.0,767.07,79.7,0.0
1022,153,MED153,Teller,Medium,2,February,0.0,0.0,766.14,82.22,0.0
1022,153,MED153,Teller,Medium,3,March,0.0,0.0,811.61,81.5,0.0
1022,153,MED153,Teller,Medium,4,April,0.0,0.0,762.95,82.16,0.0
1022,153,MED153,Teller,Medium,5,May,0.0,0.0,782.23,80.07,0.0
1022,153,MED153,Teller,Medium,6,June,0.0,0.0,798.78,80.59,0.0
1022,153,MED153,Teller,Medium,7,July,0.0,0.0,709.49,79.12,0.0
1022,153,MED153,Teller,Medium,8,August,0.0,0.0,699.96,76.42,0.0
1022,153,MED153,Teller,Medium,9,September,0.0,0.0,709.88,74.66,0.0
1022,153,MED153,Teller,Medium,10,October,0.0,0.0,676.76,71.65,0.0
1022,153,MED153,Teller,Medium,11,November,0.0,0.0,672.25,73.58,0.0
1022,153,MED153,Teller,Medium,12,December,0.0,0.0,687.15,73.96,0.0
1023,153,MED153,Teller,Medium,1,January,0.0,0.0,721.12,79.7,0.0
1023,153,MED153,Teller,Medium,2,February,0.0,0.0,787.0,82.63,0.0
1023,153,MED153,Teller,Medium,3,March,0.0,0.0,741.57,81.09,0.0
1023,153,MED153,Teller,Medium,4,April,0.0,0.0,772.23,83.07,0.0
1023,153,MED153,Teller,Medium,5,May,0.0,0.0,782.72,82.68,0.0
1023,153,MED153,Teller,Medium,6,June,0.0,0.0,781.8,78.94,0.0
1023,153,MED153,Teller,Medium,7,July,0.0,0.0,751.52,77.31,0.0
1023,153,MED153,Teller,Medium,8,August,0.0,0.0,746.93,77.58,0.0
1023,153,MED153,Teller,Medium,9,September,0.0,0.0,721.34,74.08,0.0
1023,153,MED153,Teller,Medium,10,October,0.0,0.0,707.14,71.15,0.0
1023,153,MED153,Teller,Medium,11,November,0.0,0.0,680.05,75.62,0.0
1023,153,MED153,Teller,Medium,12,December,0.0,0.0,710.72,77.83,0.0
1024,153,MED153,Teller,Medium,1,January,0.0,0.0,733.26,75.88,0.0
1024,153,MED153,Teller,Medium,2,February,0.0,0.0,785.61,80.93,0.0
1024,153,MED153,Teller,Medium,3,March,0.0,0.0,756.75,82.37,0.0
1024,153,MED153,Teller,Medium,4,April,0.0,0.0,795.93,82.9,0.0
1024,153,MED153,Teller,Medium,5,May,0.0,0.0,785.42,80.74,0.0
1024,153,MED153,Teller,Medium,6,June,0.0,0.0,780.23,82.43,0.0
1024,153,MED153,Teller,Medium,7,July,0.0,0.0,726.39,78.26,0.0
1024,153,MED153,Teller,Medium,8,August,0.0,0.0,744.05,74.23,0.0
1024,153,MED153,Teller,Medium,9,September,0.0,0.0,723.0,73.74,0.0
1024,153,MED153,Teller,Medium,10,October,0.0,0.0,673.32,74.42,0.0
1024,153,MED153,Teller,Medium,11,November,0.0,0.0,672.98,75.42,0.0
1024,153,MED153,Teller,Medium,12,December,0.0,0.0,731.04,75.38,0.0
1025,154,MED154,Manager,Medium,1,January,3117.77,2335.9,730.44,83.68,89.96
1025,154,MED154,Manager,Medium,2,February,3283.37,2458.28,744.42,86.65,94.07
1025,154,MED154,Manager,Medium,3,March,3198.2,2385.83,797.95,84.61,94.2
1025,154,MED154,Manager,Medium,4,April,3551.57,2444.81,779.63,86.44,97.28
1025,154,MED154,Manager,Medium,5,May,3200.15,2380.53,773.29,84.5,95.85
1025,154,MED154,Manager,Medium,6,June,3430.12,2431.98,759.96,84.58,94.48
1025,154,MED154,Manager,Medium,7,July,3138.36,2373.12,773.21,82.98,92.69
1025,154,MED154,Manager,Medium,8,August,3091.9,2282.05,710.81,81.55,86.06
1025,154,MED154,Manager,Medium,9,September,3041.86,2178.3,714.32,76.16,86.88
1025,154,MED154,Manager,Medium,10,October,3015.5,2245.87,708.89,77.98,82.68
1025,154,MED154,Manager,Medium,11,November,3065.79,2134.41,675.15,77.1,83.12
1025,154,MED154,Manager,Medium,12,December,3084.16,2209.65,709.21,81.15,88.91
1026,154,MED154,Advisor,Medium,1,January,2518.28,1734.67,559.2,81.4,0.0
1026,154,MED154,Advisor,Medium,2,February,2559.64,1929.28,563.15,84.44,0.0
1026,154,MED154,Advisor,Medium,3,March,2526.11,1811.2,571.43,81.92,0.0
1026,154,MED154,Advisor,Medium,4,April,2662.95,1856.26,570.02,85.19,0.0
1026,154,MED154,Advisor,Medium,5,May,2425.22,1921.33,581.03,85.1,0.0
1026,154,MED154,Advisor,Medium,6,June,2512.7,1895.1,569.91,83.86,0.0
1026,154,MED154,Advisor,Medium,7,July,2330.09,1751.61,560.18,77.81,0.0
1026,154,MED154,Advisor,Medium,8,August,2352.2,1744.75,525.46,79.67,0.0
1026,154,MED154,Advisor,Medium,9,September,2311.5,1727.63,543.93,76.6,0.0
1026,154,MED154,Advisor,Medium,10,October,2349.51,1687.64,543.92,76.45,0.0
1026,154,MED154,Advisor,Medium,11,November,2358.69,1642.51,549.78,76.63,0.0
1026,154,MED154,Advisor,Medium,12,December,2374.45,1748.97,521.91,78.97,0.0
1027,154,MED154,Advisor,Medium,1,January,2467.37,1874.51,544.88,82.05,0.0
1027,154,MED154,Advisor,Medium,2,February,2512.74,1828.79,599.3,84.81,0.0
1027,154,MED154,Advisor,Medium,3,March,2616.4,1901.02,580.73,81.92,0.0
1027,154,MED154,Advisor,Medium,4,April,2525.96,1849.55,621.2,87.06,0.0
1027,154,MED154,Advisor,Medium,5,May,2548.79,1857.02,604.19,82.81,0.0
1027,154,MED154,Advisor,Medium,6,June,2447.15,1821.08,572.67,82.62,0.0
1027,154,MED154,Advisor,Medium,7,July,2424.53,1856.03,548.35,77.75,0.0
1027,154,MED154,Advisor,Medium,8,August,2340.59,1764.28,556.1,77.8,0.0
1027,154,MED154,Advisor,Medium,9,September,2206.99,1790.95,505.23,75.94,0.0
1027,154,MED154,Advisor,Medium,10,October,2338.23,1639.56,502.8,76.63,0.0
1027,154,MED154,Advisor,Medium,11,November,2187.04,1646.72,524.93,73.82,0.0
1027,154,MED154,Advisor,Medium,12,December,2392.73,1750.78,566.5,78.66,0.0
1028,154,MED154,Advisor,Medium,1,January,2385.85,1785.53,578.7,80.69,0.0
1028,154,MED154,Advisor,Medium,2,February,2539.7,1824.88,576.65,81.4,0.0
1028,154,MED154,Advisor,Medium,3,March,2485.35,1921.43,591.05,86.09,0.0
1028,154,MED154,Advisor,Medium,4,April,2432.74,1937.37,588.75,82.28,0.0
1028,154,MED154,Advisor,Medium,5,May,2414.18,1821.18,595.87,81.67,0.0
1028,154,MED154,Advisor,Medium,6,June,2480.93,1850.3,548.23,83.54,0.0
1028,154,MED154,Advisor,Medium,7,July,2293.0,1765.42,545.77,82.17,0.0
1028,154,MED154,Advisor,Medium,8,August,2408.41,1697.7,531.29,77.14,0.0
1028,154,MED154,Advisor,Medium,9,September,2305.95,1666.4,506.13,75.75,0.0
1028,154,MED154,Advisor,Medium,10,October,2324.64,1716.41,544.69,73.58,0.0
1028,154,MED154,Advisor,Medium,11,November,2175.77,1660.01,538.49,75.05,0.0
1028,154,MED154,Advisor,Medium,12,December,2321.58,1730.89,530.27,78.44,0.0
1029,154,MED154,Teller,Medium,1,January,0.0,0.0,734.09,76.23,0.0
1029,154,MED154,Teller,Medium,2,February,0.0,0.0,776.58,80.19,0.0
1029,154,MED154,Teller,Medium,3,March,0.0,0.0,776.93,81.12,0.0
1029,154,MED154,Teller,Medium,4,April,0.0,0.0,754.36,83.67,0.0
1029,154,MED154,Teller,Medium,5,May,0.0,0.0,779.79,83.03,0.0
1029,154,MED154,Teller,Medium,6,June,0.0,0.0,756.59,81.56,0.0
1029,154,MED154,Teller,Medium,7,July,0.0,0.0,710.24,78.83,0.0
1029,154,MED154,Teller,Medium,8,August,0.0,0.0,727.6,75.82,0.0
1029,154,MED154,Teller,Medium,9,September,0.0,0.0,674.68,73.35,0.0
1029,154,MED154,Teller,Medium,10,October,0.0,0.0,684.14,73.12,0.0
1029,154,MED154,Teller,Medium,11,November,0.0,0.0,700.51,72.57,0.0
1029,154,MED154,Teller,Medium,12,December,0.0,0.0,689.32,74.16,0.0
1030,154,MED154,Teller,Medium,1,January,0.0,0.0,759.38,78.1,0.0
1030,154,MED154,Teller,Medium,2,February,0.0,0.0,730.98,78.07,0.0
1030,154,MED154,Teller,Medium,3,March,0.0,0.0,795.12,81.41,0.0
1030,154,MED154,Teller,Medium,4,April,0.0,0.0,764.76,83.93,0.0
1030,154,MED154,Teller,Medium,5,May,0.0,0.0,762.93,79.73,0.0
1030,154,MED154,Teller,Medium,6,June,0.0,0.0,768.8,79.49,0.0
1030,154,MED154,Teller,Medium,7,July,0.0,0.0,776.42,79.08,0.0
1030,154,MED154,Teller,Medium,8,August,0.0,0.0,729.5,74.03,0.0
1030,154,MED154,Teller,Medium,9,September,0.0,0.0,723.34,75.16,0.0
1030,154,MED154,Teller,Medium,10,October,0.0,0.0,661.63,72.16,0.0
1030,154,MED154,Teller,Medium,11,November,0.0,0.0,712.57,73.23,0.0
1030,154,MED154,Teller,Medium,12,December,0.0,0.0,722.16,76.26,0.0
1031,154,MED154,Teller,Medium,1,January,0.0,0.0,708.82,75.82,0.0
1031,154,MED154,Teller,Medium,2,February,0.0,0.0,755.92,80.78,0.0
1031,154,MED154,Teller,Medium,3,March,0.0,0.0,777.31,81.79,0.0
1031,154,MED154,Teller,Medium,4,April,0.0,0.0,788.05,81.04,0.0
1031,154,MED154,Teller,Medium,5,May,0.0,0.0,748.93,79.76,0.0
1031,154,MED154,Teller,Medium,6,June,0.0,0.0,793.65,82.69,0.0
1031,154,MED154,Teller,Medium,7,July,0.0,0.0,734.67,78.13,0.0
1031,154,MED154,Teller,Medium,8,August,0.0,0.0,719.19,75.44,0.0
1031,154,MED154,Teller,Medium,9,September,0.0,0.0,719.98,71.93,0.0
1031,154,MED154,Teller,Medium,10,October,0.0,0.0,691.21,74.7,0.0
1031,154,MED154,Teller,Medium,11,November,0.0,0.0,710.45,73.4,0.0
1031,154,MED154,Teller,Medium,12,December,0.0,0.0,694.1,75.14,0.0
1032,154,MED154,Teller,Medium,1,January,0.0,0.0,758.44,78.01,0.0
1032,154,MED154,Teller,Medium,2,February,0.0,0.0,732.15,81.01,0.0
1032,154,MED154,Teller,Medium,3,March,0.0,0.0,775.27,84.0,0.0
1032,154,MED154,Teller,Medium,4,April,0.0,0.0,773.97,83.64,0.0
1032,154,MED154,Teller,Medium,5,May,0.0,0.0,762.36,83.61,0.0
1032,154,MED154,Teller,Medium,6,June,0.0,0.0,785.8,78.02,0.0
1032,154,MED154,Teller,Medium,7,July,0.0,0.0,706.87,77.26,0.0
1032,154,MED154,Teller,Medium,8,August,0.0,0.0,688.94,76.27,0.0
1032,154,MED154,Teller,Medium,9,September,0.0,0.0,687.93,75.46,0.0
1032,154,MED154,Teller,Medium,10,October,0.0,0.0,728.85,72.17,0.0
1032,154,MED154,Teller,Medium,11,November,0.0,0.0,669.4,72.38,0.0
1032,154,MED154,Teller,Medium,12,December,0.0,0.0,728.24,76.72,0.0
1033,155,MED155,Manager,Medium,1,January,3201.31,2253.01,732.88,80.03,92.02
1033,155,MED155,Manager,Medium,2,February,3373.58,2449.42,759.88,82.35,93.09
1033,155,MED155,Manager,Medium,3,March,3268.53,2433.46,800.27,84.32,94.59
1033,155,MED155,Manager,Medium,4,April,3266.87,2448.07,776.77,86.57,94.71
1033,155,MED155,Manager,Medium,5,May,3483.67,2537.11,798.02,85.09,93.26
