employee_id,branch_id,month_number,month_name,survey_response_count,lei_score
1589,219,2,February,7,4.26
1589,219,3,March,14,4.37
1589,219,4,April,11,4.06
1589,219,5,May,8,3.93
1589,219,6,June,13,3.98
1589,219,7,July,8,3.87
1589,219,8,August,6,4.03
1589,219,9,September,11,3.99
1589,219,10,October,6,4.09
1589,219,11,November,9,3.75
1589,219,12,December,8,3.7
1590,219,1,January,12,4.36
1590,219,2,February,10,4.08
1590,219,3,March,6,4.37
1590,219,4,April,9,4.41
1590,219,5,May,13,4.55
1590,219,6,June,12,4.32
1590,219,7,July,6,4.26
1590,219,8,August,7,3.93
1590,219,9,September,8,3.99
1590,219,10,October,12,3.42
1590,219,11,November,6,3.94
1590,219,12,December,5,4.43
1591,220,1,January,12,3.71
1591,220,2,February,6,4.67
1591,220,3,March,15,4.17
1591,220,4,April,12,4.6
1591,220,5,May,5,4.65
1591,220,6,June,13,4.54
1591,220,7,July,7,4.2
1591,220,8,August,4,3.79
1591,220,9,September,4,3.67
1591,220,10,October,15,4.09
1591,220,11,November,6,3.97
1591,220,12,December,14,4.0
1592,220,1,January,5,3.91
1592,220,2,February,11,4.31
1592,220,3,March,8,4.73
1592,220,4,April,5,4.17
1592,220,5,May,4,4.39
1592,220,6,June,12,3.71
1592,220,7,July,4,4.04
1592,220,8,August,11,4.27
1592,220,9,September,5,4.2
1592,220,10,October,9,3.18
1592,220,11,November,6,3.98
1592,220,12,December,12,3.99
1593,220,1,January,11,4.19
1593,220,2,February,5,4.06
1593,220,3,March,12,4.35
1593,220,4,April,11,4.45
1593,220,5,May,14,4.57
1593,220,6,June,11,4.16
1593,220,7,July,13,4.19
1593,220,8,August,12,4.35
1593,220,9,September,7,3.84
1593,220,10,October,9,3.58
1593,220,11,November,13,3.68
1593,220,12,December,11,3.54
1594,220,1,January,11,3.94
1594,220,2,February,13,4.24
1594,220,3,March,4,4.47
1594,220,4,April,14,4.57
1594,220,5,May,7,4.43
1594,220,6,June,6,3.89
1594,220,7,July,6,4.28
1594,220,8,August,7,4.3
1594,220,9,September,10,3.5
1594,220,10,October,14,3.49
1594,220,11,November,15,4.01
1594,220,12,December,12,4.46
1595,220,1,January,10,4.36
1595,220,2,February,5,4.03
1595,220,3,March,4,4.42
1595,220,4,April,4,4.47
1595,220,5,May,5,3.66
1595,220,6,June,15,4.04
1595,220,7,July,10,3.84
1595,220,8,August,4,4.11
1595,220,9,September,7,4.12
1595,220,10,October,9,3.65
1595,220,11,November,7,3.98
1595,220,12,December,6,4.11
1596,220,1,January,13,3.84
1596,220,2,February,9,4.56
1596,220,3,March,13,3.83
1596,220,4,April,11,4.3
1596,220,5,May,7,4.23
1596,220,6,June,12,3.95
1596,220,7,July,13,4.17
1596,220,8,August,4,3.44
1596,220,9,September,11,3.36
1596,220,10,October,15,3.54
1596,220,11,November,7,3.93
1596,220,12,December,5,3.59
1597,220,1,January,8,4.0
1597,220,2,February,13,4.37
1597,220,3,March,8,4.83
1597,220,4,April,13,4.54
1597,220,5,May,15,4.43
1597,220,6,June,15,4.07
1597,220,7,July,11,4.37
1597,220,8,August,14,3.85
1597,220,9,September,11,4.48
1597,220,10,October,5,3.94
1597,220,11,November,13,3.7
1597,220,12,December,8,4.12
1598,220,1,January,7,4.26
1598,220,2,February,12,3.61
1598,220,3,March,14,4.12
1598,220,4,April,4,4.58
1598,220,5,May,5,4.36
1598,220,6,June,5,3.87
1598,220,7,July,10,4.08
1598,220,8,August,8,3.76
1598,220,9,September,7,3.76
1598,220,10,October,9,3.86
1598,220,11,November,12,3.45
1598,220,12,December,11,3.67
1599,220,1,January,15,4.2
1599,220,2,February,12,3.68
1599,220,3,March,14,3.92
1599,220,4,April,4,4.41
1599,220,5,May,13,4.29
1599,220,6,June,4,4.17
1599,220,7,July,7,3.77
1599,220,8,August,13,3.69
1599,220,9,September,8,4.15
1599,220,10,October,10,4.17
1599,220,11,November,4,3.8
1599,220,12,December,15,4.02
1600,220,1,January,13,4.31
1600,220,2,February,8,4.15
1600,220,3,March,7,4.51
1600,220,4,April,15,3.72
1600,220,5,May,15,4.45
1600,220,6,June,6,3.62
1600,220,7,July,12,3.89
1600,220,8,August,4,4.28
1600,220,9,September,15,3.55
1600,220,10,October,13,3.62
1600,220,11,November,11,3.99
1600,220,12,December,7,3.67
1601,221,1,January,11,4.09
1601,221,2,February,11,4.69
1601,221,3,March,4,4.26
1601,221,4,April,14,4.53
1601,221,5,May,14,4.23
1601,221,6,June,8,4.33
1601,221,7,July,12,4.52
1601,221,8,August,8,4.8
1601,221,9,September,8,4.25
1601,221,10,October,12,3.76
1601,221,11,November,12,3.86
1601,221,12,December,12,4.14
1602,221,1,January,6,4.28
1602,221,2,February,8,4.01
1602,221,3,March,14,4.49
1602,221,4,April,7,4.29
1602,221,5,May,8,4.34
1602,221,6,June,9,4.22
1602,221,7,July,12,4.26
1602,221,8,August,15,4.17
1602,221,9,September,8,3.72
1602,221,10,October,14,3.71
1602,221,11,November,14,3.12
1602,221,12,December,7,4.32
1603,221,1,January,10,3.97
1603,221,2,February,11,4.0
1603,221,3,March,10,4.16
1603,221,4,April,11,4.94
1603,221,5,May,9,4.61
1603,221,6,June,5,4.13
1603,221,7,July,5,4.59
1603,221,8,August,14,4.12
1603,221,9,September,4,3.61
1603,221,10,October,14,3.71
1603,221,11,November,9,3.9
1603,221,12,December,10,3.83
1604,221,1,January,6,4.15
1604,221,2,February,8,4.27
1604,221,3,March,15,4.15
1604,221,4,April,5,4.54
1604,221,5,May,10,4.51
1604,221,6,June,9,4.05
1604,221,7,July,5,4.13
1604,221,8,August,6,3.85
1604,221,9,September,12,4.35
1604,221,10,October,5,3.57
1604,221,11,November,12,4.24
1604,221,12,December,9,3.93
1605,221,1,January,8,4.11
1605,221,2,February,15,4.08
1605,221,3,March,10,4.46
1605,221,4,April,13,4.61
1605,221,5,May,10,4.22
1605,221,6,June,7,3.75
1605,221,7,July,9,4.11
1605,221,8,August,9,4.22
1605,221,9,September,12,3.92
1605,221,10,October,15,3.74
1605,221,11,November,11,3.97
1605,221,12,December,6,4.15
1606,221,1,January,7,4.62
1606,221,2,February,5,4.49
1606,221,3,March,4,3.97
1606,221,4,April,14,4.46
1606,221,5,May,12,3.84
1606,221,6,June,11,4.01
1606,221,7,July,14,4.11
1606,221,8,August,15,3.68
1606,221,9,September,8,3.63
1606,221,10,October,9,3.61
1606,221,11,November,4,3.94
1606,221,12,December,5,3.93
1607,221,1,January,8,3.94
1607,221,2,February,10,4.15
1607,221,3,March,12,4.07
1607,221,4,April,13,4.32
1607,221,5,May,6,4.05
1607,221,6,June,15,4.17
1607,221,7,July,12,4.27
1607,221,8,August,13,4.43
1607,221,9,September,9,3.92
1607,221,10,October,4,3.84
1607,221,11,November,12,3.82
1607,221,12,December,10,4.11
1608,221,1,January,11,4.01
1608,221,2,February,14,4.09
1608,221,3,March,15,4.62
1608,221,4,April,4,3.58
1608,221,5,May,5,4.33
1608,221,6,June,7,4.45
1608,221,7,July,11,4.17
1608,221,8,August,7,3.84
1608,221,9,September,11,4.01
1608,221,10,October,8,3.5
1608,221,11,November,7,3.79
1608,221,12,December,10,3.8
1609,221,1,January,13,4.34
1609,221,2,February,15,4.0
1609,221,3,March,4,4.5
1609,221,4,April,9,4.18
1609,221,5,May,10,4.13
1609,221,6,June,6,4.16
1609,221,7,July,4,3.66
1609,221,8,August,8,3.76
1609,221,9,September,15,3.93
1609,221,10,October,15,3.85
1609,221,11,November,7,3.53
1609,221,12,December,12,4.01
1610,221,1,January,5,4.07
1610,221,2,February,14,3.71
1610,221,3,March,10,4.56
1610,221,4,April,6,3.84
1610,221,5,May,9,3.99
1610,221,6,June,7,4.13
1610,221,7,July,6,4.79
1610,221,8,August,13,3.48
1610,221,9,September,10,3.59
1610,221,10,October,11,3.66
1610,221,11,November,13,3.67
1610,221,12,December,5,3.33
1611,222,1,January,15,4.11
1611,222,2,February,10,4.16
1611,222,3,March,6,4.47
1611,222,4,April,13,4.19
1611,222,5,May,13,4.2
1611,222,6,June,11,4.36
1611,222,7,July,5,4.23
1611,222,8,August,14,3.81
1611,222,9,September,6,4.33
1611,222,10,October,12,4.04
1611,222,11,November,5,3.72
1611,222,12,December,8,3.89
1612,222,1,January,12,4.15
1612,222,2,February,8,4.38
1612,222,3,March,14,3.84
1612,222,4,April,6,4.17
1612,222,5,May,7,4.1
1612,222,6,June,5,4.36
1612,222,7,July,4,3.87
1612,222,8,August,10,4.21
1612,222,9,September,12,3.76
1612,222,10,October,15,4.23
1612,222,11,November,8,3.87
1612,222,12,December,8,4.09
1613,222,1,January,9,4.09
1613,222,2,February,14,4.16
1613,222,3,March,14,4.27
1613,222,4,April,8,4.0
1613,222,5,May,6,4.01
1613,222,6,June,6,4.42
1613,222,7,July,6,4.28
1613,222,8,August,11,4.01
1613,222,9,September,13,4.18
1613,222,10,October,8,3.8
1613,222,11,November,5,3.87
1613,222,12,December,4,4.28
1614,222,1,January,11,3.68
1614,222,2,February,8,4.27
1614,222,3,March,5,4.41
1614,222,4,April,9,3.92
1614,222,5,May,15,4.25
1614,222,6,June,15,4.45
1614,222,7,July,8,4.32
1614,222,8,August,14,4.12
1614,222,9,September,13,3.89
1614,222,10,October,13,4.1
1614,222,11,November,14,3.79
1614,222,12,December,14,4.32
1615,222,1,January,11,3.64
1615,222,2,February,14,4.45
1615,222,3,March,10,4.26
1615,222,4,April,5,4.58
1615,222,5,May,7,3.96
1615,222,6,June,15,4.12
1615,222,7,July,8,4.64
1615,222,8,August,8,3.75
1615,222,9,September,5,3.68
1615,222,10,October,12,4.31
1615,222,11,November,4,3.8
1615,222,12,December,13,3.86
1616,222,1,January,11,3.92
1616,222,2,February,8,3.56
1616,222,3,March,13,4.4
1616,222,4,April,11,4.09
1616,222,5,May,14,4.43
1616,222,6,June,10,3.54
1616,222,7,July,9,3.77
1616,222,8,August,10,3.84
1616,222,9,September,4,4.22
1616,222,10,October,11,3.73
1616,222,11,November,4,3.67
1616,222,12,December,12,3.36
1617,222,1,January,11,4.1
1617,222,2,February,12,3.64
1617,222,3,March,4,4.26
1617,222,4,April,11,4.21
1617,222,5,May,15,4.04
1617,222,6,June,10,4.51
1617,222,7,July,10,3.82
1617,222,8,August,12,3.88
1617,222,9,September,15,3.95
1617,222,10,October,15,3.46
1617,222,11,November,15,3.89
1617,222,12,December,4,4.44
1618,222,1,January,13,4.01
1618,222,2,February,5,3.85
1618,222,3,March,15,4.29
1618,222,4,April,12,4.59
1618,222,5,May,7,4.42
1618,222,6,June,6,4.71
1618,222,7,July,11,4.05
1618,222,8,August,7,4.38
1618,222,9,September,12,3.3
1618,222,10,October,6,3.82
1618,222,11,November,10,3.61
1618,222,12,December,10,3.64
1619,222,1,January,10,3.77
1619,222,2,February,11,4.47
1619,222,3,March,14,4.5
1619,222,4,April,11,3.8
1619,222,5,May,4,3.72
1619,222,6,June,6,3.69
1619,222,7,July,6,3.77
1619,222,8,August,9,3.74
1619,222,9,September,13,3.58
1619,222,10,October,8,3.71
1619,222,11,November,4,3.69
1619,222,12,December,11,3.92
1620,222,1,January,9,4.0
1620,222,2,February,5,4.2
1620,222,3,March,14,4.11
1620,222,4,April,4,4.18
1620,222,5,May,12,4.54
1620,222,6,June,6,3.92
1620,222,7,July,9,3.46
1620,222,8,August,4,3.94
1620,222,9,September,13,3.27
1620,222,10,October,11,3.61
1620,222,11,November,13,3.34
1620,222,12,December,11,3.7
1621,223,1,January,7,4.44
1621,223,2,February,4,4.17
1621,223,3,March,15,4.72
1621,223,4,April,14,4.84
1621,223,5,May,12,4.49
1621,223,6,June,4,4.62
1621,223,7,July,9,4.25
1621,223,8,August,12,3.87
1621,223,9,September,5,3.9
1621,223,10,October,6,4.03
1621,223,11,November,14,3.94
1621,223,12,December,11,4.3
1622,223,1,January,10,4.22
1622,223,2,February,11,4.09
1622,223,3,March,7,4.09
1622,223,4,April,6,4.65
1622,223,5,May,8,4.21
1622,223,6,June,4,4.24
1622,223,7,July,6,4.34
1622,223,8,August,12,3.48
1622,223,9,September,5,4.05
1622,223,10,October,9,4.23
1622,223,11,November,6,3.99
1622,223,12,December,8,3.8
1623,223,1,January,4,4.13
1623,223,2,February,6,4.38
1623,223,3,March,13,4.71
1623,223,4,April,6,4.14
1623,223,5,May,7,4.43
1623,223,6,June,4,4.41
1623,223,7,July,13,3.76
1623,223,8,August,7,4.21
1623,223,9,September,5,3.8
1623,223,10,October,9,3.71
1623,223,11,November,4,3.85
1623,223,12,December,14,3.87
1624,223,1,January,9,3.85
1624,223,2,February,10,3.98
1624,223,3,March,6,5.0
1624,223,4,April,12,4.33
1624,223,5,May,4,4.4
1624,223,6,June,10,4.35
1624,223,7,July,15,3.93
1624,223,8,August,12,4.22
1624,223,9,September,4,3.51
1624,223,10,October,10,3.59
1624,223,11,November,6,3.6
1624,223,12,December,8,4.32
1625,223,1,January,4,4.18
1625,223,2,February,7,4.44
1625,223,3,March,10,4.01
1625,223,4,April,15,4.34
1625,223,5,May,4,4.1
1625,223,6,June,4,4.37
1625,223,7,July,10,4.32
1625,223,8,August,12,4.25
1625,223,9,September,12,3.65
1625,223,10,October,10,4.19
1625,223,11,November,10,3.68
1625,223,12,December,11,4.01
1626,223,1,January,4,3.76
1626,223,2,February,8,3.91
1626,223,3,March,5,4.35
1626,223,4,April,10,4.48
1626,223,5,May,8,4.49
1626,223,6,June,11,4.21
1626,223,7,July,5,4.12
1626,223,8,August,7,3.91
1626,223,9,September,14,3.74
1626,223,10,October,9,3.53
1626,223,11,November,13,3.86
1626,223,12,December,15,4.0
1627,223,1,January,6,4.34
1627,223,2,February,6,4.0
1627,223,3,March,11,4.41
1627,223,4,April,5,3.91
1627,223,5,May,4,3.94
1627,223,6,June,7,4.37
1627,223,7,July,11,4.24
1627,223,8,August,12,3.72
1627,223,9,September,4,3.61
1627,223,10,October,13,4.03
1627,223,11,November,11,3.72
1627,223,12,December,7,3.89
1628,223,1,January,9,4.14
1628,223,2,February,13,3.99
1628,223,3,March,10,3.95
1628,223,4,April,7,4.33
1628,223,5,May,13,4.34
1628,223,6,June,13,4.35
1628,223,7,July,8,4.0
1628,223,8,August,8,3.65
1628,223,9,September,5,3.78
1628,223,10,October,15,3.65
1628,223,11,November,4,4.07
1628,223,12,December,9,4.1
1629,223,1,January,6,3.89
1629,223,2,February,7,4.32
1629,223,3,March,8,3.44
1629,223,4,April,11,4.55
1629,223,5,May,9,3.9
1629,223,6,June,11,4.22
1629,223,7,July,13,4.27
1629,223,8,August,9,4.0
1629,223,9,September,14,3.88
1629,223,10,October,5,3.51
1629,223,11,November,10,3.81
1629,223,12,December,7,3.94
1630,223,1,January,6,4.24
1630,223,2,February,12,4.25
1630,223,3,March,10,4.58
1630,223,4,April,13,4.28
1630,223,5,May,7,4.5
1630,223,6,June,5,4.46
1630,223,7,July,15,4.0
1630,223,8,August,7,3.46
1630,223,9,September,9,3.64
1630,223,10,October,5,3.91
1630,223,11,November,4,4.06
1630,223,12,December,10,4.16
1631,224,1,January,12,3.85
1631,224,2,February,5,4.62
1631,224,3,March,7,4.44
1631,224,4,April,12,4.46
1631,224,5,May,12,4.3
1631,224,6,June,6,4.18
1631,224,7,July,11,4.15
1631,224,8,August,9,4.32
1631,224,9,September,8,3.94
1631,224,10,October,7,3.8
1631,224,11,November,5,4.35
1631,224,12,December,10,4.15
1632,224,1,January,10,4.51
1632,224,2,February,14,4.7
1632,224,3,March,12,4.52
1632,224,4,April,4,4.44
1632,224,5,May,6,4.01
1632,224,6,June,11,3.89
1632,224,7,July,14,4.14
1632,224,8,August,5,3.5
1632,224,9,September,11,3.18
1632,224,10,October,15,4.13
1632,224,11,November,5,3.78
1632,224,12,December,12,3.99
1633,224,1,January,12,4.29
1633,224,2,February,14,4.44
1633,224,3,March,7,3.98
1633,224,4,April,6,4.8
1633,224,5,May,9,4.08
1633,224,6,June,13,4.11
1633,224,7,July,9,3.52
1633,224,8,August,15,3.65
1633,224,9,September,12,4.1
1633,224,10,October,5,3.74
1633,224,11,November,4,4.1
1633,224,12,December,9,4.38
1634,224,1,January,4,4.53
1634,224,2,February,14,3.45
1634,224,3,March,10,4.14
1634,224,4,April,8,3.86
1634,224,5,May,15,4.85
1634,224,6,June,4,4.38
1634,224,7,July,5,3.98
1634,224,8,August,4,4.06
1634,224,9,September,4,3.63
1634,224,10,October,4,3.74
1634,224,11,November,8,3.39
1634,224,12,December,9,4.24
1635,224,1,January,8,4.06
1635,224,2,February,15,4.12
1635,224,3,March,7,4.35
1635,224,4,April,6,4.72
1635,224,5,May,9,4.16
1635,224,6,June,10,4.54
1635,224,7,July,6,4.0
1635,224,8,August,8,3.61
1635,224,9,September,12,3.88
1635,224,10,October,15,4.0
1635,224,11,November,6,3.82
1635,224,12,December,5,4.22
1636,224,1,January,7,3.92
1636,224,2,February,13,3.87
1636,224,3,March,8,4.43
1636,224,4,April,14,4.26
1636,224,5,May,13,4.23
1636,224,6,June,5,4.11
1636,224,7,July,15,4.02
1636,224,8,August,4,3.79
1636,224,9,September,8,3.6
1636,224,10,October,13,4.02
1636,224,11,November,10,3.91
1636,224,12,December,12,3.6
1637,224,1,January,13,3.99
1637,224,2,February,15,4.23
1637,224,3,March,4,4.68
1637,224,4,April,8,4.66
1637,224,5,May,15,4.47
1637,224,6,June,12,4.05
1637,224,7,July,11,4.19
1637,224,8,August,10,4.24
1637,224,9,September,7,3.44
1637,224,10,October,8,4.42
1637,224,11,November,7,3.59
1637,224,12,December,10,4.13
1638,224,1,January,13,4.39
1638,224,2,February,5,3.97
1638,224,3,March,7,4.04
1638,224,4,April,11,4.27
1638,224,5,May,11,4.18
1638,224,6,June,7,4.77
1638,224,7,July,15,3.76
1638,224,8,August,5,3.82
1638,224,9,September,6,3.47
1638,224,10,October,11,3.8
1638,224,11,November,5,3.5
1638,224,12,December,8,3.7
1639,224,1,January,12,3.85
1639,224,2,February,11,3.86
1639,224,3,March,10,4.07
1639,224,4,April,11,4.41
1639,224,5,May,15,4.54
1639,224,6,June,9,4.01
1639,224,7,July,14,3.91
1639,224,8,August,6,3.65
1639,224,9,September,5,3.49
1639,224,10,October,5,3.68
1639,224,11,November,7,3.88
1639,224,12,December,8,4.3
1640,224,1,January,5,4.07
1640,224,2,February,10,4.06
1640,224,3,March,14,4.2
1640,224,4,April,15,4.37
1640,224,5,May,13,4.29
1640,224,6,June,4,3.98
1640,224,7,July,11,4.28
1640,224,8,August,8,3.22
1640,224,9,September,7,3.78
1640,224,10,October,10,3.72
1640,224,11,November,6,3.53
1640,224,12,December,10,4.19
1641,225,1,January,14,3.91
1641,225,2,February,9,4.51
1641,225,3,March,6,4.34
1641,225,4,April,4,4.0
1641,225,5,May,14,4.44
1641,225,6,June,7,4.52
1641,225,7,July,8,4.21
1641,225,8,August,12,4.42
1641,225,9,September,6,3.47
1641,225,10,October,7,4.17
1641,225,11,November,15,3.59
1641,225,12,December,10,4.06
1642,225,1,January,9,4.31
1642,225,2,February,14,4.37
1642,225,3,March,13,4.34
1642,225,4,April,13,4.36
1642,225,5,May,5,4.38
1642,225,6,June,6,4.07
1642,225,7,July,14,3.64
1642,225,8,August,9,3.78
1642,225,9,September,15,4.44
1642,225,10,October,12,3.86
1642,225,11,November,12,3.8
1642,225,12,December,10,4.04
1643,225,1,January,6,4.27
1643,225,2,February,15,4.32
1643,225,3,March,7,4.21
1643,225,4,April,14,4.39
1643,225,5,May,4,3.91
1643,225,6,June,12,4.33
1643,225,7,July,12,3.88
1643,225,8,August,6,3.8
1643,225,9,September,12,3.92
1643,225,10,October,4,4.08
1643,225,11,November,13,3.95
1643,225,12,December,7,3.97
1644,225,1,January,13,3.8
1644,225,2,February,8,4.21
1644,225,3,March,6,4.28
1644,225,4,April,12,4.14
1644,225,5,May,9,4.75
1644,225,6,June,13,4.05
1644,225,7,July,8,3.65
1644,225,8,August,4,3.81
1644,225,9,September,10,4.03
1644,225,10,October,15,3.93
1644,225,11,November,6,4.18
1644,225,12,December,10,4.07
1645,225,1,January,10,4.07
1645,225,2,February,9,4.55
1645,225,3,March,7,4.23
1645,225,4,April,11,4.3
1645,225,5,May,9,4.01
1645,225,6,June,8,3.84
1645,225,7,July,8,3.96
1645,225,8,August,6,4.03
1645,225,9,September,6,3.8
1645,225,10,October,6,3.37
1645,225,11,November,12,3.57
1645,225,12,December,9,3.81
1646,225,1,January,6,4.27
1646,225,2,February,6,3.93
1646,225,3,March,13,4.29
1646,225,4,April,13,4.47
1646,225,5,May,6,4.23
1646,225,6,June,9,3.93
1646,225,7,July,5,4.38
1646,225,8,August,5,4.17
1646,225,9,September,4,3.86
1646,225,10,October,4,4.04
1646,225,11,November,11,3.87
1646,225,12,December,13,3.91
1647,225,1,January,6,3.98
1647,225,2,February,4,4.42
1647,225,3,March,15,4.58
1647,225,4,April,7,4.67
1647,225,5,May,11,4.02
1647,225,6,June,12,3.84
1647,225,7,July,12,4.37
1647,225,8,August,13,3.56
1647,225,9,September,6,4.21
1647,225,10,October,12,3.52
1647,225,11,November,6,3.35
1647,225,12,December,14,4.15
1648,225,1,January,15,4.38
1648,225,2,February,15,3.75
1648,225,3,March,15,4.28
1648,225,4,April,4,3.71
1648,225,5,May,4,4.21
1648,225,6,June,8,4.16
1648,225,7,July,10,3.89
1648,225,8,August,14,3.72
1648,225,9,September,11,3.33
1648,225,10,October,11,3.81
1648,225,11,November,13,3.9
1648,225,12,December,5,3.84
1649,225,1,January,15,4.03
1649,225,2,February,10,3.91
1649,225,3,March,12,4.17
1649,225,4,April,6,4.37
1649,225,5,May,11,4.31
1649,225,6,June,13,3.97
1649,225,7,July,13,4.18
1649,225,8,August,14,4.23
1649,225,9,September,9,3.95
1649,225,10,October,5,4.56
1649,225,11,November,7,4.11
1649,225,12,December,12,3.72
1650,225,1,January,7,4.19
1650,225,2,February,13,4.08
1650,225,3,March,5,4.18
1650,225,4,April,13,4.39
1650,225,5,May,10,4.32
1650,225,6,June,5,4.03
1650,225,7,July,5,3.99
1650,225,8,August,12,4.09
1650,225,9,September,12,3.79
1650,225,10,October,13,3.56
1650,225,11,November,10,4.29
1650,225,12,December,6,3.92
1651,226,1,January,5,3.99
1651,226,2,February,15,4.22
1651,226,3,March,15,4.48
1651,226,4,April,15,4.36
